Round,Random avg,Random std dev,FIREWithoutRecency avg,FIREWithoutRecency std dev,Mitigating avg,Mitigating std dev,MitigatingWithRecency avg,MitigatingWithRecency std dev,FIRE avg,FIRE std dev
124,805.1858333333333,349.6845522127764,2745.7874999999995,612.3877345101484,2961.6775,664.2707418357579,2951.7983333333327,675.0442270161103,2929.0491666666667,658.3295971249466
125,812.5566666666667,351.3074336951105,2770.445,616.323845442565,2988.745000000001,667.94245451569,2979.065833333333,679.6621392121766,2956.555,661.9280221884653
126,819.2008333333338,353.47799845978943,2795.1624999999995,620.8107493795018,3015.7508333333335,671.9369248718589,3007.5274999999992,684.1087377327972,2983.6383333333342,665.3390749188635
127,826.3075,356.6237154716517,2818.390833333334,623.5832962431499,3042.1358333333333,675.612418312802,3032.980833333333,687.2464723046156,3009.2775,669.2575848680927
128,832.5258333333336,358.8502408241959,2842.569166666666,627.4279229083916,3067.5375,678.8020579714312,3058.9058333333314,690.4601343090989,3033.728333333333,672.9960981106967
129,839.336666666667,362.38629642428685,2865.315833333333,631.406028301674,3092.7833333333338,683.0043079821843,3084.501666666667,694.3687729473759,3059.7416666666672,676.1319861597538
130,846.1066666666667,365.34798662447236,2886.879999999999,634.7717989801966,3117.9541666666664,686.6602687935159,3108.949166666666,697.9429877767993,3084.3499999999995,680.2764639692863
131,852.4225,369.2249404730958,2910.155,637.641248460989,3142.148333333333,690.3016177609129,3133.035833333334,702.0366407821563,3107.6591666666673,683.8674804461795
132,858.2583333333336,372.80179143137775,2931.7774999999992,640.8048145263414,3166.6425000000004,693.9785657557964,3157.2466666666674,705.7489809316844,3131.629166666667,686.0192870755045
133,864.3450000000003,374.9057567724336,2952.834166666666,644.1596606717975,3189.200000000001,698.0210329925596,3180.9491666666668,708.6778012065259,3155.3975,689.1483982468873
134,871.2325000000003,378.54910477832624,2973.551666666666,646.0428503998612,3210.8633333333337,702.6715740479333,3203.879166666666,712.863038906902,3177.62,692.9013922269173
135,877.4883333333335,381.07338796702487,2993.416666666666,648.983392186066,3232.99,706.2561613084243,3227.6383333333333,716.3175362497338,3199.182499999999,696.4278006513949
136,883.2091666666668,384.7924892149664,3013.2441666666655,652.8717836099424,3255.488333333333,711.6936531788099,3249.0025000000005,720.0109437058926,3221.6516666666666,699.859545222389
137,889.5574999999999,388.0782942814003,3032.7666666666664,655.0251584438906,3277.222499999999,715.6288076856489,3269.5125,724.0564949398516,3241.9891666666667,702.6011561121567
138,896.0016666666667,391.09867742467935,3052.6358333333337,658.3788355482852,3298.2091666666674,719.7994284911944,3291.7300000000005,729.4050685623484,3263.896666666666,706.4965376595985
139,902.5983333333332,394.0812181658892,3071.596666666667,662.0574033332252,3318.4975,723.9668994414079,3312.7224999999994,733.409816495014,3284.5858333333335,710.0556002491206
140,909.4766666666667,396.9295927596397,3089.271666666666,666.7399393712494,3339.2500000000005,728.43798456774,3332.9041666666662,738.1067984043326,3305.204166666667,713.5959549299318
141,915.88,399.3796079233391,3108.419166666667,670.0834391664508,3359.489166666666,733.692393764145,3353.6925000000006,742.3035631888862,3324.4699999999993,717.1728150658281
142,922.5008333333333,401.93843559213144,3126.8458333333333,674.6834460533858,3379.9083333333338,738.1750121357853,3374.333333333333,745.9635091704479,3344.6333333333337,721.3924059299028
143,929.268333333333,403.6784320952618,3146.2116666666657,679.1605594735638,3400.660833333334,742.8693077543802,3395.291666666667,749.7747196380612,3365.1425000000004,725.1506423519685
144,934.9583333333331,406.3466650807193,3164.682499999999,684.0256985755764,3421.004166666667,746.8362032810476,3415.1691666666675,754.7063587089315,3386.4816666666657,729.1774226901921
145,941.0366666666667,408.92356030124324,3183.1299999999987,688.4653693299804,3442.2525,753.2509674003635,3434.8066666666655,759.745432820538,3406.72,734.5576652747483
146,947.5533333333336,411.1800036716821,3201.8916666666664,693.2467652286591,3463.8191666666658,759.0861581263539,3456.2958333333327,763.625591897426,3427.6341666666667,739.6814562274801
147,954.0933333333331,413.5184792458226,3221.8675,696.9867464311599,3485.0966666666664,765.7543774333474,3476.4525,769.6879599520437,3448.324999999999,744.7921259672245
148,960.4241666666667,416.53294459959056,3241.014166666667,702.2703480206375,3506.340000000001,770.7823451316634,3496.580833333333,775.2046733054332,3468.8175,750.1706722422314
149,967.7325000000002,418.9506877381274,3260.2416666666672,707.0652411258333,3526.7508333333335,777.2017607921847,3518.23,780.9002731107503,3490.7125,755.5461628411781
150,974.7608333333334,422.2554366805122,3280.171666666667,711.8872428290713,3547.8350000000005,781.9197400806414,3540.985833333333,786.7301927744456,3511.629166666666,761.710151942927
151,981.855,424.3341223349564,3299.4966666666664,714.9742477802179,3568.565833333333,786.4630930580032,3563.5124999999985,792.7218203517583,3533.413333333333,766.5616759559824
152,988.5099999999999,427.063944320858,3318.9549999999995,718.7978583989301,3591.063333333333,792.2402381520532,3584.484999999999,798.7261529547463,3554.7449999999994,771.7449399035066
153,994.8333333333335,429.69435939979485,3339.3166666666657,724.6704963866907,3613.49,797.6381650848962,3605.673333333333,805.6421927033666,3575.9400000000005,777.3357208171599
154,1000.8200000000002,432.33588741214214,3360.35,729.5636378933029,3636.025,803.2253098619204,3626.6624999999995,811.120437747225,3598.055,783.2889095754447
