Round,Random avg,Random std dev,FIREWithoutRecency avg,FIREWithoutRecency std dev,Mitigating avg,Mitigating std dev,MitigatingWithRecency avg,MitigatingWithRecency std dev,FIRE avg,FIRE std dev
11,2.854999999999994,36.998729557768456,67.76416666666665,73.88489857071981,77.5933333333333,77.95232898665982,74.07083333333333,74.11082694275441,75.38583333333335,77.32493659964352
12,2.4891666666666605,40.12002289138873,80.55999999999999,78.91942452062526,92.39583333333336,84.90867121747146,87.95166666666665,80.9545248546642,89.94250000000002,83.89778622840878
13,2.3691666666666604,43.26090181323599,92.73333333333332,83.69623440022721,107.58500000000002,91.28795175767235,102.50416666666665,87.61301798328195,104.69083333333332,90.03689717816926
14,2.449999999999994,46.138478157246006,105.0558333333333,89.60892022576647,123.17083333333333,98.04981346304994,117.77416666666667,94.08769368770935,119.96666666666664,95.79894926644842
15,2.4224999999999928,49.4695199438222,117.69333333333336,93.68828960085318,139.0075,103.52353922136099,132.7933333333333,100.67501895538271,135.43416666666667,101.79575891965136
16,2.193333333333327,52.06398224513971,130.12666666666664,97.83688592357294,155.5125,108.55310536335558,149.2233333333333,105.87148681039878,151.96999999999997,107.77938953405393
17,1.0824999999999931,55.11551914564939,144.28166666666664,100.97706545162727,173.1458333333334,113.15388374355518,166.55333333333337,111.18618114576009,169.08666666666667,111.96061988733162
18,0.8616666666666568,57.32777131451116,159.0475,104.23833668103005,190.44500000000005,117.12073140567388,184.75583333333336,116.50625192154092,186.85,116.55417344403514
19,1.0233333333333237,59.794368789116646,173.43583333333333,107.11614452248136,208.72583333333336,121.31005674453009,203.6841666666666,121.29580809659316,205.08666666666667,121.22079626541901
20,0.45416666666665906,62.311336498666115,187.9225,109.87578182315701,227.71083333333337,125.91197333245249,223.17333333333332,125.85352828012236,223.42166666666665,126.00472589241333
21,1.4924999999999915,64.05442005414008,202.47416666666663,113.85444560502579,246.80666666666667,129.90678515980434,242.43999999999997,129.19807256904247,242.95416666666665,130.75338726491944
22,0.7391666666666581,67.24013135459607,218.16499999999994,116.76919035715997,266.6141666666666,133.73237495762035,262.4816666666666,132.7684848398394,262.48916666666673,134.96054974252866
23,1.4433333333333263,70.87003057240297,234.55,120.59520242207907,285.5291666666666,136.42791881154682,284.50416666666666,137.10579229649636,282.36916666666673,138.60460024482515
24,1.004166666666656,74.22150231738779,251.2175,123.6375516855844,305.51,138.87991529455303,305.8283333333334,140.64927263113262,303.3791666666668,142.73093914629487
25,0.8641666666666559,77.74157412811157,267.2683333333334,127.36781387427169,324.52333333333337,142.32483780266733,327.03999999999996,144.92951734281814,324.12,146.12915701719336
26,0.7991666666666558,79.89237929952324,283.42833333333334,129.90211486816614,345.31583333333333,145.9556137557085,347.9041666666667,148.38054006553176,343.6033333333333,149.41158925189768
27,0.5866666666666548,83.34031839058719,299.37416666666667,132.4285880646832,365.23,149.75601876237081,370.7741666666667,152.15013968527927,365.47583333333336,152.642624810463
28,0.9216666666666533,86.50038521108833,314.82583333333326,135.00874140680668,385.66833333333324,153.79469019876254,393.2283333333333,155.18525918863702,387.35333333333335,155.8141858200908
29,1.1666666666666545,88.92787144334696,330.0525,137.99943106011946,405.5925,156.33812587936512,415.68666666666667,159.36168184876396,409.3608333333333,159.58523358529206
30,0.7399999999999904,91.8511891140592,344.9925,139.83275766915673,426.22916666666663,159.8491885275514,437.05749999999995,162.64495178019925,431.32166666666666,163.22126619680688
31,1.2141666666666562,95.15199901925922,360.5933333333333,142.08820313257692,447.6650000000001,162.95670883874513,459.1966666666665,165.6347550670182,453.1358333333335,166.58160408682255
32,2.0483333333333236,98.20118392870832,376.3608333333333,143.88319375500004,468.5225000000001,165.7125884144828,481.84,168.56896222318034,474.83,169.7921230750512
33,1.5891666666666555,100.3177320407791,392.37416666666655,146.97190124731324,489.14916666666664,168.12563240071066,504.8258333333334,171.41247213511687,497.00583333333344,173.5683830995886
34,1.5983333333333176,102.81644504758088,407.52583333333337,149.31365357909803,510.68,171.43059626598495,527.0533333333334,174.8056315517959,519.3399999999999,176.2987206813733
35,2.569166666666651,105.08774594555098,423.065,152.11682990933863,532.2125000000001,174.41309684394247,549.9508333333333,176.61669412923257,542.3325,179.68559530198235
36,2.7091666666666527,108.17926881197916,439.3033333333332,154.24501591083367,554.2550000000001,177.84261937642137,572.2433333333333,179.30608323013843,565.7558333333332,183.1479957139247
