Round,Random avg,Random std dev,FIREWithoutRecency avg,FIREWithoutRecency std dev,Mitigating avg,Mitigating std dev,MitigatingWithRecency avg,MitigatingWithRecency std dev,FIRE avg,FIRE std dev
16,-2.386785714285709,89.86023456028585,65.38988095238095,109.16287311818886,62.87607142857143,109.93898725169339,57.83916666666665,104.93243112268975,62.257976190476164,113.7727914335954
17,-3.0958333333333288,94.36816800555113,74.36357142857142,116.49448538839522,73.22892857142855,118.27661053199432,69.0997619047619,112.54543644412726,72.32511904761903,121.85026542941236
18,-3.3989285714285637,98.42042178267874,84.12761904761905,124.5550391741477,84.11154761904761,127.19031954097295,79.49190476190475,118.7151132831258,83.16773809523805,129.91426235644647
19,-3.632380952380945,103.6153321052387,93.6504761904762,132.22270842435714,96.0355952380952,134.74525086125558,91.4441666666666,125.56248982266828,93.05654761904759,138.2393531585423
20,-4.095357142857134,108.68230429099565,103.70404761904763,139.18878126381162,108.97404761904764,142.89036932430022,103.97571428571428,132.32632965903554,103.7115476190476,144.73362798122722
21,-4.458452380952373,114.19005862007381,114.51535714285711,147.29190823085386,121.5609523809524,149.73716204666465,116.27369047619044,139.5067256498581,115.60535714285712,152.41551809062213
22,-4.899166666666658,118.58465900446252,125.22404761904761,154.16870861287904,133.51678571428567,157.51643357958943,128.727619047619,146.3664371780619,127.8890476190476,160.4184040799985
23,-4.737023809523799,122.85942966731304,137.27773809523802,162.29523336491846,147.28380952380948,165.22737212804697,142.11202380952375,153.45887136099554,140.6842857142857,167.59825746574919
24,-4.676785714285705,128.58721255765485,148.89357142857145,169.657935188904,161.2905952380952,172.13999986386688,154.9416666666666,159.7207698267791,153.8705952380952,174.70995221206374
25,-4.62845238095237,134.0993484202149,160.6377380952381,177.5201221667762,175.41726190476183,179.12436333858685,168.54380952380944,166.97692687380476,166.34297619047618,182.3324874446001
26,-4.327738095238082,138.94895961922808,172.2199999999999,184.89495036757646,190.38726190476189,186.55514227016224,182.15297619047615,173.7097118997404,179.1175,189.74378293261358
27,-4.292619047619034,144.15627438045829,184.7525,192.02501529634273,205.18976190476187,193.5129785224563,196.2757142857143,180.21170591173882,193.23916666666662,196.9781910635355
28,-4.433452380952371,149.61709836114866,197.43499999999997,198.40357656395042,220.73988095238096,199.6759271963319,210.977619047619,186.07232316133238,207.23880952380958,204.24560672868955
29,-4.9129761904761775,154.6852507183865,209.87738095238092,204.87672208285946,236.62142857142862,205.3119199239744,227.04238095238085,191.56293292627146,221.05761904761906,211.26384134450734
30,-4.680595238095227,160.4075984035079,222.6361904761905,210.74641118317362,252.6060714285713,211.7531554501563,242.68773809523805,197.81002864074705,235.78095238095233,218.4581023709045
31,-3.9570238095237955,165.4259286689299,236.80309523809527,217.20481920240758,268.9189285714285,218.32906524587287,258.23,204.0168067520457,250.83833333333337,225.01675951489705
32,-3.2608333333333257,170.47837791098775,249.86071428571432,223.27345896622256,285.12166666666667,224.35542238365406,274.40785714285704,209.97118699539217,266.0197619047618,232.00544059333888
33,-3.4849999999999888,175.3561801538246,262.9111904761905,229.0987182037393,301.74630952380954,231.19254436354242,290.69880952380953,215.44340526036387,281.6208333333332,237.92604408128244
34,-3.70476190476189,181.44267801520346,277.2748809523809,234.80495666076376,318.26345238095223,236.17911398844714,306.9480952380952,221.98310260380168,297.220119047619,243.3539078860337
35,-3.2924999999999875,186.301583358137,292.1542857142857,240.61746246650685,335.49249999999995,242.03002855128474,321.9742857142857,229.13925132377955,313.01607142857137,248.53247846759479
36,-3.9782142857142757,191.34326996499914,306.0663095238095,246.37754964393886,352.9110714285713,246.86302163428812,337.74166666666656,235.25464413063986,329.83202380952366,254.12144483196133
37,-3.2735714285714157,196.48762758329252,320.3119047619047,252.51698177667356,370.2932142857142,253.1296636109396,353.8605952380952,241.37246702143113,345.885357142857,260.71407650516176
38,-2.8436904761904604,201.55509965518024,334.99369047619047,258.15690807272955,387.9864285714284,259.0804757837088,370.56571428571414,246.42664219960253,361.92619047619047,266.232218104639
39,-2.8577380952380853,207.43566944369485,348.9495238095237,263.6701561939593,405.94523809523804,265.3286296795121,388.30440476190466,251.40572616723352,377.9499999999999,271.7360979182708
